"sample.time","num.cells","parameter.index","mutant.effect","drug.outsideConcentration.MULT","cell.type"
0,100000,"41",2,1,"STRUCT-BIND"
10,99876,"41",2,1,"STRUCT-BIND"
20,98232,"41",2,1,"STRUCT-BIND"
30,184921,"41",2,1,"STRUCT-BIND"
40,167134,"41",2,1,"STRUCT-BIND"
50,276509,"41",2,1,"STRUCT-BIND"
60,236459,"41",2,1,"STRUCT-BIND"
0,100000,"42",10,1,"STRUCT-BIND"
10,99877,"42",10,1,"STRUCT-BIND"
20,98395,"42",10,1,"STRUCT-BIND"
30,186701,"42",10,1,"STRUCT-BIND"
40,170879,"42",10,1,"STRUCT-BIND"
50,289104,"42",10,1,"STRUCT-BIND"
60,255066,"42",10,1,"STRUCT-BIND"
0,100000,"43",50,1,"STRUCT-BIND"
10,99892,"43",50,1,"STRUCT-BIND"
20,98645,"43",50,1,"STRUCT-BIND"
30,188703,"43",50,1,"STRUCT-BIND"
40,175135,"43",50,1,"STRUCT-BIND"
50,303596,"43",50,1,"STRUCT-BIND"
60,276390,"43",50,1,"STRUCT-BIND"
0,100000,"44",200,1,"STRUCT-BIND"
10,99912,"44",200,1,"STRUCT-BIND"
20,98755,"44",200,1,"STRUCT-BIND"
30,189498,"44",200,1,"STRUCT-BIND"
40,177431,"44",200,1,"STRUCT-BIND"
50,311836,"44",200,1,"STRUCT-BIND"
60,288853,"44",200,1,"STRUCT-BIND"
0,100000,"45",2,1.25892541179417,"STRUCT-BIND"
10,99778,"45",2,1.25892541179417,"STRUCT-BIND"
20,96797,"45",2,1.25892541179417,"STRUCT-BIND"
30,173936,"45",2,1.25892541179417,"STRUCT-BIND"
40,145197,"45",2,1.25892541179417,"STRUCT-BIND"
50,213398,"45",2,1.25892541179417,"STRUCT-BIND"
60,159786,"45",2,1.25892541179417,"STRUCT-BIND"
0,100000,"46",10,1.25892541179417,"STRUCT-BIND"
10,99780,"46",10,1.25892541179417,"STRUCT-BIND"
20,97062,"46",10,1.25892541179417,"STRUCT-BIND"
30,176715,"46",10,1.25892541179417,"STRUCT-BIND"
40,150878,"46",10,1.25892541179417,"STRUCT-BIND"
50,231245,"46",10,1.25892541179417,"STRUCT-BIND"
60,184492,"46",10,1.25892541179417,"STRUCT-BIND"
0,100000,"47",50,1.25892541179417,"STRUCT-BIND"
10,99848,"47",50,1.25892541179417,"STRUCT-BIND"
20,97525,"47",50,1.25892541179417,"STRUCT-BIND"
30,179870,"47",50,1.25892541179417,"STRUCT-BIND"
40,158004,"47",50,1.25892541179417,"STRUCT-BIND"
50,254061,"47",50,1.25892541179417,"STRUCT-BIND"
60,215732,"47",50,1.25892541179417,"STRUCT-BIND"
0,100000,"48",200,1.25892541179417,"STRUCT-BIND"
10,99837,"48",200,1.25892541179417,"STRUCT-BIND"
20,97625,"48",200,1.25892541179417,"STRUCT-BIND"
30,181824,"48",200,1.25892541179417,"STRUCT-BIND"
40,161940,"48",200,1.25892541179417,"STRUCT-BIND"
50,267540,"48",200,1.25892541179417,"STRUCT-BIND"
60,235280,"48",200,1.25892541179417,"STRUCT-BIND"
0,100000,"49",2,1.58489319246111,"STRUCT-BIND"
10,99632,"49",2,1.58489319246111,"STRUCT-BIND"
20,94076,"49",2,1.58489319246111,"STRUCT-BIND"
30,155748,"49",2,1.58489319246111,"STRUCT-BIND"
40,113832,"49",2,1.58489319246111,"STRUCT-BIND"
50,137062,"49",2,1.58489319246111,"STRUCT-BIND"
60,83895,"49",2,1.58489319246111,"STRUCT-BIND"
0,100000,"50",10,1.58489319246111,"STRUCT-BIND"
10,99632,"50",10,1.58489319246111,"STRUCT-BIND"
20,94585,"50",10,1.58489319246111,"STRUCT-BIND"
30,159882,"50",10,1.58489319246111,"STRUCT-BIND"
40,122416,"50",10,1.58489319246111,"STRUCT-BIND"
50,161887,"50",10,1.58489319246111,"STRUCT-BIND"
60,112433,"50",10,1.58489319246111,"STRUCT-BIND"
0,100000,"51",50,1.58489319246111,"STRUCT-BIND"
10,99702,"51",50,1.58489319246111,"STRUCT-BIND"
20,95379,"51",50,1.58489319246111,"STRUCT-BIND"
30,165965,"51",50,1.58489319246111,"STRUCT-BIND"
40,134144,"51",50,1.58489319246111,"STRUCT-BIND"
50,195565,"51",50,1.58489319246111,"STRUCT-BIND"
60,154409,"51",50,1.58489319246111,"STRUCT-BIND"
0,100000,"52",200,1.58489319246111,"STRUCT-BIND"
10,99697,"52",200,1.58489319246111,"STRUCT-BIND"
20,95811,"52",200,1.58489319246111,"STRUCT-BIND"
30,169219,"52",200,1.58489319246111,"STRUCT-BIND"
40,140721,"52",200,1.58489319246111,"STRUCT-BIND"
50,216370,"52",200,1.58489319246111,"STRUCT-BIND"
60,182287,"52",200,1.58489319246111,"STRUCT-BIND"
0,100000,"53",2,1.99526231496888,"STRUCT-BIND"
10,99278,"53",2,1.99526231496888,"STRUCT-BIND"
20,88961,"53",2,1.99526231496888,"STRUCT-BIND"
30,127922,"53",2,1.99526231496888,"STRUCT-BIND"
40,76234,"53",2,1.99526231496888,"STRUCT-BIND"
50,69313,"53",2,1.99526231496888,"STRUCT-BIND"
60,32052,"53",2,1.99526231496888,"STRUCT-BIND"
0,100000,"54",10,1.99526231496888,"STRUCT-BIND"
10,99339,"54",10,1.99526231496888,"STRUCT-BIND"
20,90201,"54",10,1.99526231496888,"STRUCT-BIND"
30,135173,"54",10,1.99526231496888,"STRUCT-BIND"
40,88321,"54",10,1.99526231496888,"STRUCT-BIND"
50,96203,"54",10,1.99526231496888,"STRUCT-BIND"
60,58244,"54",10,1.99526231496888,"STRUCT-BIND"
0,100000,"55",50,1.99526231496888,"STRUCT-BIND"
10,99430,"55",50,1.99526231496888,"STRUCT-BIND"
20,91659,"55",50,1.99526231496888,"STRUCT-BIND"
30,144373,"55",50,1.99526231496888,"STRUCT-BIND"
40,104169,"55",50,1.99526231496888,"STRUCT-BIND"
50,137549,"55",50,1.99526231496888,"STRUCT-BIND"
60,104729,"55",50,1.99526231496888,"STRUCT-BIND"
0,100000,"56",200,1.99526231496888,"STRUCT-BIND"
10,99493,"56",200,1.99526231496888,"STRUCT-BIND"
20,92264,"56",200,1.99526231496888,"STRUCT-BIND"
30,150003,"56",200,1.99526231496888,"STRUCT-BIND"
40,114774,"56",200,1.99526231496888,"STRUCT-BIND"
50,167491,"56",200,1.99526231496888,"STRUCT-BIND"
60,141292,"56",200,1.99526231496888,"STRUCT-BIND"
0,100000,"57",2,2.51188643150958,"STRUCT-BIND"
10,98686,"57",2,2.51188643150958,"STRUCT-BIND"
20,80960,"57",2,2.51188643150958,"STRUCT-BIND"
30,93734,"57",2,2.51188643150958,"STRUCT-BIND"
40,42182,"57",2,2.51188643150958,"STRUCT-BIND"
50,26550,"57",2,2.51188643150958,"STRUCT-BIND"
60,8621,"57",2,2.51188643150958,"STRUCT-BIND"
0,100000,"58",10,2.51188643150958,"STRUCT-BIND"
10,98786,"58",10,2.51188643150958,"STRUCT-BIND"
20,82840,"58",10,2.51188643150958,"STRUCT-BIND"
30,103869,"58",10,2.51188643150958,"STRUCT-BIND"
40,55359,"58",10,2.51188643150958,"STRUCT-BIND"
50,49762,"58",10,2.51188643150958,"STRUCT-BIND"
60,27795,"58",10,2.51188643150958,"STRUCT-BIND"
0,100000,"59",50,2.51188643150958,"STRUCT-BIND"
10,98909,"59",50,2.51188643150958,"STRUCT-BIND"
20,85376,"59",50,2.51188643150958,"STRUCT-BIND"
30,116547,"59",50,2.51188643150958,"STRUCT-BIND"
40,74557,"59",50,2.51188643150958,"STRUCT-BIND"
50,93018,"59",50,2.51188643150958,"STRUCT-BIND"
60,71775,"59",50,2.51188643150958,"STRUCT-BIND"
0,100000,"60",200,2.51188643150958,"STRUCT-BIND"
10,99019,"60",200,2.51188643150958,"STRUCT-BIND"
20,86545,"60",200,2.51188643150958,"STRUCT-BIND"
30,125693,"60",200,2.51188643150958,"STRUCT-BIND"
40,89632,"60",200,2.51188643150958,"STRUCT-BIND"
50,130898,"60",200,2.51188643150958,"STRUCT-BIND"
60,114402,"60",200,2.51188643150958,"STRUCT-BIND"
0,100000,"61",2,3.16227766016838,"STRUCT-BIND"
10,97536,"61",2,3.16227766016838,"STRUCT-BIND"
20,68955,"61",2,3.16227766016838,"STRUCT-BIND"
30,58039,"61",2,3.16227766016838,"STRUCT-BIND"
40,18861,"61",2,3.16227766016838,"STRUCT-BIND"
50,7511,"61",2,3.16227766016838,"STRUCT-BIND"
60,1743,"61",2,3.16227766016838,"STRUCT-BIND"
0,100000,"62",10,3.16227766016838,"STRUCT-BIND"
10,97881,"62",10,3.16227766016838,"STRUCT-BIND"
20,72233,"62",10,3.16227766016838,"STRUCT-BIND"
30,70393,"62",10,3.16227766016838,"STRUCT-BIND"
40,30696,"62",10,3.16227766016838,"STRUCT-BIND"
50,24499,"62",10,3.16227766016838,"STRUCT-BIND"
60,13380,"62",10,3.16227766016838,"STRUCT-BIND"
0,100000,"63",50,3.16227766016838,"STRUCT-BIND"
10,98090,"63",50,3.16227766016838,"STRUCT-BIND"
20,75934,"63",50,3.16227766016838,"STRUCT-BIND"
30,88048,"63",50,3.16227766016838,"STRUCT-BIND"
40,52685,"63",50,3.16227766016838,"STRUCT-BIND"
50,67182,"63",50,3.16227766016838,"STRUCT-BIND"
60,53069,"63",50,3.16227766016838,"STRUCT-BIND"
0,100000,"64",200,3.16227766016838,"STRUCT-BIND"
10,98218,"64",200,3.16227766016838,"STRUCT-BIND"
20,78308,"64",200,3.16227766016838,"STRUCT-BIND"
30,100929,"64",200,3.16227766016838,"STRUCT-BIND"
40,70706,"64",200,3.16227766016838,"STRUCT-BIND"
50,107871,"64",200,3.16227766016838,"STRUCT-BIND"
60,96549,"64",200,3.16227766016838,"STRUCT-BIND"
0,100000,"65",2,3.98107170553497,"STRUCT-BIND"
10,95590,"65",2,3.98107170553497,"STRUCT-BIND"
20,53883,"65",2,3.98107170553497,"STRUCT-BIND"
30,30793,"65",2,3.98107170553497,"STRUCT-BIND"
40,7408,"65",2,3.98107170553497,"STRUCT-BIND"
50,1873,"65",2,3.98107170553497,"STRUCT-BIND"
60,324,"65",2,3.98107170553497,"STRUCT-BIND"
0,100000,"66",10,3.98107170553497,"STRUCT-BIND"
10,95958,"66",10,3.98107170553497,"STRUCT-BIND"
20,58412,"66",10,3.98107170553497,"STRUCT-BIND"
30,42879,"66",10,3.98107170553497,"STRUCT-BIND"
40,16374,"66",10,3.98107170553497,"STRUCT-BIND"
50,12043,"66",10,3.98107170553497,"STRUCT-BIND"
60,6311,"66",10,3.98107170553497,"STRUCT-BIND"
0,100000,"67",50,3.98107170553497,"STRUCT-BIND"
10,96484,"67",50,3.98107170553497,"STRUCT-BIND"
20,63705,"67",50,3.98107170553497,"STRUCT-BIND"
30,63113,"67",50,3.98107170553497,"STRUCT-BIND"
40,38026,"67",50,3.98107170553497,"STRUCT-BIND"
50,50110,"67",50,3.98107170553497,"STRUCT-BIND"
60,39854,"67",50,3.98107170553497,"STRUCT-BIND"
0,100000,"68",200,3.98107170553497,"STRUCT-BIND"
10,96894,"68",200,3.98107170553497,"STRUCT-BIND"
20,67715,"68",200,3.98107170553497,"STRUCT-BIND"
30,79458,"68",200,3.98107170553497,"STRUCT-BIND"
40,57932,"68",200,3.98107170553497,"STRUCT-BIND"
50,91312,"68",200,3.98107170553497,"STRUCT-BIND"
60,81754,"68",200,3.98107170553497,"STRUCT-BIND"
0,100000,"69",2,5.01187233627272,"STRUCT-BIND"
10,92137,"69",2,5.01187233627272,"STRUCT-BIND"
20,38179,"69",2,5.01187233627272,"STRUCT-BIND"
30,14659,"69",2,5.01187233627272,"STRUCT-BIND"
40,2956,"69",2,5.01187233627272,"STRUCT-BIND"
50,470,"69",2,5.01187233627272,"STRUCT-BIND"
60,68,"69",2,5.01187233627272,"STRUCT-BIND"
0,100000,"70",10,5.01187233627272,"STRUCT-BIND"
10,92871,"70",10,5.01187233627272,"STRUCT-BIND"
20,43105,"70",10,5.01187233627272,"STRUCT-BIND"
30,24360,"70",10,5.01187233627272,"STRUCT-BIND"
40,8767,"70",10,5.01187233627272,"STRUCT-BIND"
50,6130,"70",10,5.01187233627272,"STRUCT-BIND"
60,2996,"70",10,5.01187233627272,"STRUCT-BIND"
0,100000,"71",50,5.01187233627272,"STRUCT-BIND"
10,93942,"71",50,5.01187233627272,"STRUCT-BIND"
20,50551,"71",50,5.01187233627272,"STRUCT-BIND"
30,45520,"71",50,5.01187233627272,"STRUCT-BIND"
40,28189,"71",50,5.01187233627272,"STRUCT-BIND"
50,37137,"71",50,5.01187233627272,"STRUCT-BIND"
60,28819,"71",50,5.01187233627272,"STRUCT-BIND"
0,100000,"72",200,5.01187233627272,"STRUCT-BIND"
10,94518,"72",200,5.01187233627272,"STRUCT-BIND"
20,56163,"72",200,5.01187233627272,"STRUCT-BIND"
30,65085,"72",200,5.01187233627272,"STRUCT-BIND"
40,49658,"72",200,5.01187233627272,"STRUCT-BIND"
50,79332,"72",200,5.01187233627272,"STRUCT-BIND"
60,70235,"72",200,5.01187233627272,"STRUCT-BIND"
0,100000,"73",2,6.30957344480193,"STRUCT-BIND"
10,86753,"73",2,6.30957344480193,"STRUCT-BIND"
20,24565,"73",2,6.30957344480193,"STRUCT-BIND"
30,6597,"73",2,6.30957344480193,"STRUCT-BIND"
40,1252,"73",2,6.30957344480193,"STRUCT-BIND"
50,121,"73",2,6.30957344480193,"STRUCT-BIND"
60,13,"73",2,6.30957344480193,"STRUCT-BIND"
0,100000,"74",10,6.30957344480193,"STRUCT-BIND"
10,87998,"74",10,6.30957344480193,"STRUCT-BIND"
20,29441,"74",10,6.30957344480193,"STRUCT-BIND"
30,13053,"74",10,6.30957344480193,"STRUCT-BIND"
40,4366,"74",10,6.30957344480193,"STRUCT-BIND"
50,2682,"74",10,6.30957344480193,"STRUCT-BIND"
60,1186,"74",10,6.30957344480193,"STRUCT-BIND"
0,100000,"75",50,6.30957344480193,"STRUCT-BIND"
10,89682,"75",50,6.30957344480193,"STRUCT-BIND"
20,38759,"75",50,6.30957344480193,"STRUCT-BIND"
30,34018,"75",50,6.30957344480193,"STRUCT-BIND"
40,21496,"75",50,6.30957344480193,"STRUCT-BIND"
50,27732,"75",50,6.30957344480193,"STRUCT-BIND"
60,20858,"75",50,6.30957344480193,"STRUCT-BIND"
0,100000,"76",200,6.30957344480193,"STRUCT-BIND"
10,90759,"76",200,6.30957344480193,"STRUCT-BIND"
20,46163,"76",200,6.30957344480193,"STRUCT-BIND"
30,54784,"76",200,6.30957344480193,"STRUCT-BIND"
40,43135,"76",200,6.30957344480193,"STRUCT-BIND"
50,68592,"76",200,6.30957344480193,"STRUCT-BIND"
60,59804,"76",200,6.30957344480193,"STRUCT-BIND"
0,100000,"77",2,7.94328234724282,"STRUCT-BIND"
10,78919,"77",2,7.94328234724282,"STRUCT-BIND"
20,15407,"77",2,7.94328234724282,"STRUCT-BIND"
30,3053,"77",2,7.94328234724282,"STRUCT-BIND"
40,554,"77",2,7.94328234724282,"STRUCT-BIND"
50,48,"77",2,7.94328234724282,"STRUCT-BIND"
60,1,"77",2,7.94328234724282,"STRUCT-BIND"
0,100000,"78",10,7.94328234724282,"STRUCT-BIND"
10,80743,"78",10,7.94328234724282,"STRUCT-BIND"
20,19600,"78",10,7.94328234724282,"STRUCT-BIND"
30,7152,"78",10,7.94328234724282,"STRUCT-BIND"
40,2292,"78",10,7.94328234724282,"STRUCT-BIND"
50,1158,"78",10,7.94328234724282,"STRUCT-BIND"
60,447,"78",10,7.94328234724282,"STRUCT-BIND"
0,100000,"79",50,7.94328234724282,"STRUCT-BIND"
10,83257,"79",50,7.94328234724282,"STRUCT-BIND"
20,29267,"79",50,7.94328234724282,"STRUCT-BIND"
30,25239,"79",50,7.94328234724282,"STRUCT-BIND"
40,15801,"79",50,7.94328234724282,"STRUCT-BIND"
50,19712,"79",50,7.94328234724282,"STRUCT-BIND"
60,13965,"79",50,7.94328234724282,"STRUCT-BIND"
0,100000,"80",200,7.94328234724282,"STRUCT-BIND"
10,84949,"80",200,7.94328234724282,"STRUCT-BIND"
20,38207,"80",200,7.94328234724282,"STRUCT-BIND"
30,47118,"80",200,7.94328234724282,"STRUCT-BIND"
40,36920,"80",200,7.94328234724282,"STRUCT-BIND"
50,57576,"80",200,7.94328234724282,"STRUCT-BIND"
60,49262,"80",200,7.94328234724282,"STRUCT-BIND"
0,100000,"81",2,10,"STRUCT-BIND"
10,68788,"81",2,10,"STRUCT-BIND"
20,9827,"81",2,10,"STRUCT-BIND"
30,1471,"81",2,10,"STRUCT-BIND"
40,256,"81",2,10,"STRUCT-BIND"
50,11,"81",2,10,"STRUCT-BIND"
60,0,"81",2,10,"STRUCT-BIND"
0,100000,"82",10,10,"STRUCT-BIND"
10,71138,"82",10,10,"STRUCT-BIND"
20,12957,"82",10,10,"STRUCT-BIND"
30,3951,"82",10,10,"STRUCT-BIND"
40,1146,"82",10,10,"STRUCT-BIND"
50,451,"82",10,10,"STRUCT-BIND"
60,143,"82",10,10,"STRUCT-BIND"
0,100000,"83",50,10,"STRUCT-BIND"
10,74941,"83",50,10,"STRUCT-BIND"
20,22411,"83",50,10,"STRUCT-BIND"
30,18836,"83",50,10,"STRUCT-BIND"
40,11510,"83",50,10,"STRUCT-BIND"
50,13662,"83",50,10,"STRUCT-BIND"
60,9095,"83",50,10,"STRUCT-BIND"
0,100000,"84",200,10,"STRUCT-BIND"
10,77561,"84",200,10,"STRUCT-BIND"
20,32347,"84",200,10,"STRUCT-BIND"
30,40535,"84",200,10,"STRUCT-BIND"
40,31576,"84",200,10,"STRUCT-BIND"
50,48388,"84",200,10,"STRUCT-BIND"
60,40562,"84",200,10,"STRUCT-BIND"
0,100000,"85",2,12.5892541179417,"STRUCT-BIND"
10,57838,"85",2,12.5892541179417,"STRUCT-BIND"
20,7086,"85",2,12.5892541179417,"STRUCT-BIND"
30,921,"85",2,12.5892541179417,"STRUCT-BIND"
40,145,"85",2,12.5892541179417,"STRUCT-BIND"
50,10,"85",2,12.5892541179417,"STRUCT-BIND"
60,0,"85",2,12.5892541179417,"STRUCT-BIND"
0,100000,"86",10,12.5892541179417,"STRUCT-BIND"
10,60343,"86",10,12.5892541179417,"STRUCT-BIND"
20,9310,"86",10,12.5892541179417,"STRUCT-BIND"
30,2143,"86",10,12.5892541179417,"STRUCT-BIND"
40,570,"86",10,12.5892541179417,"STRUCT-BIND"
50,185,"86",10,12.5892541179417,"STRUCT-BIND"
60,45,"86",10,12.5892541179417,"STRUCT-BIND"
0,100000,"87",50,12.5892541179417,"STRUCT-BIND"
10,65416,"87",50,12.5892541179417,"STRUCT-BIND"
20,17592,"87",50,12.5892541179417,"STRUCT-BIND"
30,13912,"87",50,12.5892541179417,"STRUCT-BIND"
40,8005,"87",50,12.5892541179417,"STRUCT-BIND"
50,8743,"87",50,12.5892541179417,"STRUCT-BIND"
60,5599,"87",50,12.5892541179417,"STRUCT-BIND"
0,100000,"88",200,12.5892541179417,"STRUCT-BIND"
10,69363,"88",200,12.5892541179417,"STRUCT-BIND"
20,27904,"88",200,12.5892541179417,"STRUCT-BIND"
30,34506,"88",200,12.5892541179417,"STRUCT-BIND"
40,26448,"88",200,12.5892541179417,"STRUCT-BIND"
50,39223,"88",200,12.5892541179417,"STRUCT-BIND"
60,31686,"88",200,12.5892541179417,"STRUCT-BIND"
0,100000,"89",2,15.8489319246111,"STRUCT-BIND"
10,47019,"89",2,15.8489319246111,"STRUCT-BIND"
20,5421,"89",2,15.8489319246111,"STRUCT-BIND"
30,527,"89",2,15.8489319246111,"STRUCT-BIND"
40,93,"89",2,15.8489319246111,"STRUCT-BIND"
50,10,"89",2,15.8489319246111,"STRUCT-BIND"
60,0,"89",2,15.8489319246111,"STRUCT-BIND"
0,100000,"90",10,15.8489319246111,"STRUCT-BIND"
10,49982,"90",10,15.8489319246111,"STRUCT-BIND"
20,6884,"90",10,15.8489319246111,"STRUCT-BIND"
30,1140,"90",10,15.8489319246111,"STRUCT-BIND"
40,262,"90",10,15.8489319246111,"STRUCT-BIND"
50,54,"90",10,15.8489319246111,"STRUCT-BIND"
60,8,"90",10,15.8489319246111,"STRUCT-BIND"
0,100000,"91",50,15.8489319246111,"STRUCT-BIND"
10,55917,"91",50,15.8489319246111,"STRUCT-BIND"
20,14220,"91",50,15.8489319246111,"STRUCT-BIND"
30,10030,"91",50,15.8489319246111,"STRUCT-BIND"
40,5391,"91",50,15.8489319246111,"STRUCT-BIND"
50,5303,"91",50,15.8489319246111,"STRUCT-BIND"
60,3077,"91",50,15.8489319246111,"STRUCT-BIND"
0,100000,"92",200,15.8489319246111,"STRUCT-BIND"
10,61362,"92",200,15.8489319246111,"STRUCT-BIND"
20,24533,"92",200,15.8489319246111,"STRUCT-BIND"
30,29765,"92",200,15.8489319246111,"STRUCT-BIND"
40,22450,"92",200,15.8489319246111,"STRUCT-BIND"
50,32402,"92",200,15.8489319246111,"STRUCT-BIND"
60,25767,"92",200,15.8489319246111,"STRUCT-BIND"
0,100000,"93",2,19.9526231496888,"STRUCT-BIND"
10,38124,"93",2,19.9526231496888,"STRUCT-BIND"
20,4976,"93",2,19.9526231496888,"STRUCT-BIND"
30,379,"93",2,19.9526231496888,"STRUCT-BIND"
40,63,"93",2,19.9526231496888,"STRUCT-BIND"
50,4,"93",2,19.9526231496888,"STRUCT-BIND"
60,0,"93",2,19.9526231496888,"STRUCT-BIND"
0,100000,"94",10,19.9526231496888,"STRUCT-BIND"
10,40970,"94",10,19.9526231496888,"STRUCT-BIND"
20,5742,"94",10,19.9526231496888,"STRUCT-BIND"
30,615,"94",10,19.9526231496888,"STRUCT-BIND"
40,122,"94",10,19.9526231496888,"STRUCT-BIND"
50,7,"94",10,19.9526231496888,"STRUCT-BIND"
60,0,"94",10,19.9526231496888,"STRUCT-BIND"
0,100000,"95",50,19.9526231496888,"STRUCT-BIND"
10,47535,"95",50,19.9526231496888,"STRUCT-BIND"
20,11711,"95",50,19.9526231496888,"STRUCT-BIND"
30,7202,"95",50,19.9526231496888,"STRUCT-BIND"
40,3689,"95",50,19.9526231496888,"STRUCT-BIND"
50,3498,"95",50,19.9526231496888,"STRUCT-BIND"
60,1888,"95",50,19.9526231496888,"STRUCT-BIND"
0,100000,"96",200,19.9526231496888,"STRUCT-BIND"
10,53831,"96",200,19.9526231496888,"STRUCT-BIND"
20,21566,"96",200,19.9526231496888,"STRUCT-BIND"
30,24831,"96",200,19.9526231496888,"STRUCT-BIND"
40,18079,"96",200,19.9526231496888,"STRUCT-BIND"
50,25419,"96",200,19.9526231496888,"STRUCT-BIND"
60,19274,"96",200,19.9526231496888,"STRUCT-BIND"
0,100000,"97",2,25.1188643150958,"STRUCT-BIND"
10,31580,"97",2,25.1188643150958,"STRUCT-BIND"
20,4744,"97",2,25.1188643150958,"STRUCT-BIND"
30,270,"97",2,25.1188643150958,"STRUCT-BIND"
40,60,"97",2,25.1188643150958,"STRUCT-BIND"
50,5,"97",2,25.1188643150958,"STRUCT-BIND"
60,0,"97",2,25.1188643150958,"STRUCT-BIND"
0,100000,"98",10,25.1188643150958,"STRUCT-BIND"
10,33522,"98",10,25.1188643150958,"STRUCT-BIND"
20,5103,"98",10,25.1188643150958,"STRUCT-BIND"
30,393,"98",10,25.1188643150958,"STRUCT-BIND"
40,71,"98",10,25.1188643150958,"STRUCT-BIND"
50,4,"98",10,25.1188643150958,"STRUCT-BIND"
60,1,"98",10,25.1188643150958,"STRUCT-BIND"
0,100000,"99",50,25.1188643150958,"STRUCT-BIND"
10,40425,"99",50,25.1188643150958,"STRUCT-BIND"
20,9642,"99",50,25.1188643150958,"STRUCT-BIND"
30,4734,"99",50,25.1188643150958,"STRUCT-BIND"
40,2206,"99",50,25.1188643150958,"STRUCT-BIND"
50,1752,"99",50,25.1188643150958,"STRUCT-BIND"
60,797,"99",50,25.1188643150958,"STRUCT-BIND"
0,100000,"100",200,25.1188643150958,"STRUCT-BIND"
10,47485,"100",200,25.1188643150958,"STRUCT-BIND"
20,19085,"100",200,25.1188643150958,"STRUCT-BIND"
30,20576,"100",200,25.1188643150958,"STRUCT-BIND"
40,14286,"100",200,25.1188643150958,"STRUCT-BIND"
50,18929,"100",200,25.1188643150958,"STRUCT-BIND"
60,13734,"100",200,25.1188643150958,"STRUCT-BIND"
0,100000,"101",2,31.6227766016838,"STRUCT-BIND"
10,26731,"101",2,31.6227766016838,"STRUCT-BIND"
20,4753,"101",2,31.6227766016838,"STRUCT-BIND"
30,187,"101",2,31.6227766016838,"STRUCT-BIND"
40,35,"101",2,31.6227766016838,"STRUCT-BIND"
50,2,"101",2,31.6227766016838,"STRUCT-BIND"
60,0,"101",2,31.6227766016838,"STRUCT-BIND"
0,100000,"102",10,31.6227766016838,"STRUCT-BIND"
10,28210,"102",10,31.6227766016838,"STRUCT-BIND"
20,4891,"102",10,31.6227766016838,"STRUCT-BIND"
30,256,"102",10,31.6227766016838,"STRUCT-BIND"
40,50,"102",10,31.6227766016838,"STRUCT-BIND"
50,3,"102",10,31.6227766016838,"STRUCT-BIND"
60,0,"102",10,31.6227766016838,"STRUCT-BIND"
0,100000,"103",50,31.6227766016838,"STRUCT-BIND"
10,34718,"103",50,31.6227766016838,"STRUCT-BIND"
20,8260,"103",50,31.6227766016838,"STRUCT-BIND"
30,3332,"103",50,31.6227766016838,"STRUCT-BIND"
40,1380,"103",50,31.6227766016838,"STRUCT-BIND"
50,864,"103",50,31.6227766016838,"STRUCT-BIND"
60,371,"103",50,31.6227766016838,"STRUCT-BIND"
0,100000,"104",200,31.6227766016838,"STRUCT-BIND"
10,42371,"104",200,31.6227766016838,"STRUCT-BIND"
20,16996,"104",200,31.6227766016838,"STRUCT-BIND"
30,17013,"104",200,31.6227766016838,"STRUCT-BIND"
40,11443,"104",200,31.6227766016838,"STRUCT-BIND"
50,14504,"104",200,31.6227766016838,"STRUCT-BIND"
60,10083,"104",200,31.6227766016838,"STRUCT-BIND"
0,100000,"105",2,39.8107170553497,"STRUCT-BIND"
10,22846,"105",2,39.8107170553497,"STRUCT-BIND"
20,4681,"105",2,39.8107170553497,"STRUCT-BIND"
30,146,"105",2,39.8107170553497,"STRUCT-BIND"
40,23,"105",2,39.8107170553497,"STRUCT-BIND"
50,0,"105",2,39.8107170553497,"STRUCT-BIND"
60,0,"105",2,39.8107170553497,"STRUCT-BIND"
0,100000,"106",10,39.8107170553497,"STRUCT-BIND"
10,24083,"106",10,39.8107170553497,"STRUCT-BIND"
20,4575,"106",10,39.8107170553497,"STRUCT-BIND"
30,200,"106",10,39.8107170553497,"STRUCT-BIND"
40,37,"106",10,39.8107170553497,"STRUCT-BIND"
50,0,"106",10,39.8107170553497,"STRUCT-BIND"
60,0,"106",10,39.8107170553497,"STRUCT-BIND"
0,100000,"107",50,39.8107170553497,"STRUCT-BIND"
10,30303,"107",50,39.8107170553497,"STRUCT-BIND"
20,7103,"107",50,39.8107170553497,"STRUCT-BIND"
30,1938,"107",50,39.8107170553497,"STRUCT-BIND"
40,683,"107",50,39.8107170553497,"STRUCT-BIND"
50,364,"107",50,39.8107170553497,"STRUCT-BIND"
60,126,"107",50,39.8107170553497,"STRUCT-BIND"
0,100000,"108",200,39.8107170553497,"STRUCT-BIND"
10,37708,"108",200,39.8107170553497,"STRUCT-BIND"
20,14682,"108",200,39.8107170553497,"STRUCT-BIND"
30,13165,"108",200,39.8107170553497,"STRUCT-BIND"
40,8454,"108",200,39.8107170553497,"STRUCT-BIND"
50,10024,"108",200,39.8107170553497,"STRUCT-BIND"
60,6576,"108",200,39.8107170553497,"STRUCT-BIND"
0,100000,"109",2,50.1187233627273,"STRUCT-BIND"
10,20430,"109",2,50.1187233627273,"STRUCT-BIND"
