"sim.label","sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT"
1,80,7736,5,2,0.125892541179417
1,90,7854,5,2,0.125892541179417
1,100,15068,5,2,0.125892541179417
1,110,15092,5,2,0.125892541179417
1,120,25928,5,2,0.125892541179417
1,130,29640,5,2,0.125892541179417
1,140,36332,5,2,0.125892541179417
1,150,58190,5,2,0.125892541179417
1,160,59739,5,2,0.125892541179417
1,170,109690,5,2,0.125892541179417
1,180,113876,5,2,0.125892541179417
2,0,1000,5,2,0.125892541179417
2,10,999,5,2,0.125892541179417
2,20,998,5,2,0.125892541179417
2,30,1994,5,2,0.125892541179417
2,40,1985,5,2,0.125892541179417
2,50,3834,5,2,0.125892541179417
2,60,3937,5,2,0.125892541179417
2,70,5096,5,2,0.125892541179417
2,80,7747,5,2,0.125892541179417
2,90,7889,5,2,0.125892541179417
2,100,15130,5,2,0.125892541179417
2,110,15126,5,2,0.125892541179417
2,120,25752,5,2,0.125892541179417
2,130,29731,5,2,0.125892541179417
2,140,36406,5,2,0.125892541179417
2,150,58352,5,2,0.125892541179417
2,160,59879,5,2,0.125892541179417
2,170,109461,5,2,0.125892541179417
2,180,114118,5,2,0.125892541179417
21,0,1000,5,2,0.125892541179417
21,10,1000,5,2,0.125892541179417
21,20,997,5,2,0.125892541179417
21,30,1988,5,2,0.125892541179417
21,40,1979,5,2,0.125892541179417
21,50,3815,5,2,0.125892541179417
21,60,3906,5,2,0.125892541179417
21,70,5073,5,2,0.125892541179417
21,80,7730,5,2,0.125892541179417
21,90,7864,5,2,0.125892541179417
21,100,15152,5,2,0.125892541179417
21,110,15152,5,2,0.125892541179417
21,120,25957,5,2,0.125892541179417
21,130,29739,5,2,0.125892541179417
21,140,36415,5,2,0.125892541179417
21,150,58313,5,2,0.125892541179417
21,160,59848,5,2,0.125892541179417
21,170,109656,5,2,0.125892541179417
21,180,114061,5,2,0.125892541179417
22,0,1000,5,2,0.125892541179417
22,10,1000,5,2,0.125892541179417
22,20,998,5,2,0.125892541179417
22,30,1986,5,2,0.125892541179417
22,40,1979,5,2,0.125892541179417
22,50,3817,5,2,0.125892541179417
22,60,3922,5,2,0.125892541179417
22,70,5099,5,2,0.125892541179417
22,80,7722,5,2,0.125892541179417
22,90,7864,5,2,0.125892541179417
22,100,15073,5,2,0.125892541179417
22,110,15073,5,2,0.125892541179417
22,120,25758,5,2,0.125892541179417
22,130,29604,5,2,0.125892541179417
22,140,36270,5,2,0.125892541179417
22,150,58127,5,2,0.125892541179417
22,160,59663,5,2,0.125892541179417
22,170,109189,5,2,0.125892541179417
22,180,113712,5,2,0.125892541179417
41,0,1000,5,2,0.125892541179417
41,10,1000,5,2,0.125892541179417
41,20,1000,5,2,0.125892541179417
41,30,1989,5,2,0.125892541179417
41,40,1979,5,2,0.125892541179417
41,50,3833,5,2,0.125892541179417
41,60,3912,5,2,0.125892541179417
41,70,5067,5,2,0.125892541179417
41,80,7702,5,2,0.125892541179417
41,90,7809,5,2,0.125892541179417
41,100,15075,5,2,0.125892541179417
41,110,15061,5,2,0.125892541179417
41,120,25725,5,2,0.125892541179417
41,130,29603,5,2,0.125892541179417
41,140,36078,5,2,0.125892541179417
41,150,58065,5,2,0.125892541179417
41,160,59444,5,2,0.125892541179417
41,170,109276,5,2,0.125892541179417
41,180,113547,5,2,0.125892541179417
42,0,1000,5,2,0.125892541179417
42,10,1000,5,2,0.125892541179417
42,20,1000,5,2,0.125892541179417
42,30,1994,5,2,0.125892541179417
42,40,1980,5,2,0.125892541179417
42,50,3817,5,2,0.125892541179417
42,60,3914,5,2,0.125892541179417
42,70,5034,5,2,0.125892541179417
42,80,7711,5,2,0.125892541179417
42,90,7835,5,2,0.125892541179417
42,100,15073,5,2,0.125892541179417
42,110,15082,5,2,0.125892541179417
