"sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT","cell.type"
170,15723,"60",200,2.51188643150958,"REG-OFF"
180,10869,"60",200,2.51188643150958,"REG-OFF"
0,100000,"61",2,3.16227766016838,"REG-OFF"
10,95385,"61",2,3.16227766016838,"REG-OFF"
20,67388,"61",2,3.16227766016838,"REG-OFF"
30,67221,"61",2,3.16227766016838,"REG-OFF"
40,27766,"61",2,3.16227766016838,"REG-OFF"
50,16241,"61",2,3.16227766016838,"REG-OFF"
60,5567,"61",2,3.16227766016838,"REG-OFF"
70,2147,"61",2,3.16227766016838,"REG-OFF"
80,822,"61",2,3.16227766016838,"REG-OFF"
90,278,"61",2,3.16227766016838,"REG-OFF"
100,138,"61",2,3.16227766016838,"REG-OFF"
110,37,"61",2,3.16227766016838,"REG-OFF"
120,12,"61",2,3.16227766016838,"REG-OFF"
130,4,"61",2,3.16227766016838,"REG-OFF"
140,1,"61",2,3.16227766016838,"REG-OFF"
0,100000,"62",10,3.16227766016838,"REG-OFF"
10,95705,"62",10,3.16227766016838,"REG-OFF"
20,69985,"62",10,3.16227766016838,"REG-OFF"
30,76453,"62",10,3.16227766016838,"REG-OFF"
40,36231,"62",10,3.16227766016838,"REG-OFF"
50,27854,"62",10,3.16227766016838,"REG-OFF"
60,12554,"62",10,3.16227766016838,"REG-OFF"
70,6943,"62",10,3.16227766016838,"REG-OFF"
80,4687,"62",10,3.16227766016838,"REG-OFF"
90,2234,"62",10,3.16227766016838,"REG-OFF"
100,1881,"62",10,3.16227766016838,"REG-OFF"
110,888,"62",10,3.16227766016838,"REG-OFF"
120,671,"62",10,3.16227766016838,"REG-OFF"
130,384,"62",10,3.16227766016838,"REG-OFF"
140,254,"62",10,3.16227766016838,"REG-OFF"
150,173,"62",10,3.16227766016838,"REG-OFF"
160,88,"62",10,3.16227766016838,"REG-OFF"
170,59,"62",10,3.16227766016838,"REG-OFF"
180,28,"62",10,3.16227766016838,"REG-OFF"
0,100000,"63",50,3.16227766016838,"REG-OFF"
10,96235,"63",50,3.16227766016838,"REG-OFF"
20,74008,"63",50,3.16227766016838,"REG-OFF"
30,90402,"63",50,3.16227766016838,"REG-OFF"
40,50341,"63",50,3.16227766016838,"REG-OFF"
50,48659,"63",50,3.16227766016838,"REG-OFF"
60,27155,"63",50,3.16227766016838,"REG-OFF"
70,18495,"63",50,3.16227766016838,"REG-OFF"
80,15084,"63",50,3.16227766016838,"REG-OFF"
90,8447,"63",50,3.16227766016838,"REG-OFF"
100,8442,"63",50,3.16227766016838,"REG-OFF"
110,4769,"63",50,3.16227766016838,"REG-OFF"
120,4191,"63",50,3.16227766016838,"REG-OFF"
130,2654,"63",50,3.16227766016838,"REG-OFF"
140,1754,"63",50,3.16227766016838,"REG-OFF"
150,1548,"63",50,3.16227766016838,"REG-OFF"
160,902,"63",50,3.16227766016838,"REG-OFF"
170,881,"63",50,3.16227766016838,"REG-OFF"
180,461,"63",50,3.16227766016838,"REG-OFF"
0,100000,"64",200,3.16227766016838,"REG-OFF"
10,96387,"64",200,3.16227766016838,"REG-OFF"
20,75223,"64",200,3.16227766016838,"REG-OFF"
30,95564,"64",200,3.16227766016838,"REG-OFF"
40,56181,"64",200,3.16227766016838,"REG-OFF"
50,57852,"64",200,3.16227766016838,"REG-OFF"
60,33911,"64",200,3.16227766016838,"REG-OFF"
70,24169,"64",200,3.16227766016838,"REG-OFF"
80,20307,"64",200,3.16227766016838,"REG-OFF"
90,11685,"64",200,3.16227766016838,"REG-OFF"
100,11851,"64",200,3.16227766016838,"REG-OFF"
110,6888,"64",200,3.16227766016838,"REG-OFF"
120,6113,"64",200,3.16227766016838,"REG-OFF"
130,4008,"64",200,3.16227766016838,"REG-OFF"
140,2729,"64",200,3.16227766016838,"REG-OFF"
150,2471,"64",200,3.16227766016838,"REG-OFF"
160,1470,"64",200,3.16227766016838,"REG-OFF"
170,1435,"64",200,3.16227766016838,"REG-OFF"
180,823,"64",200,3.16227766016838,"REG-OFF"
0,100000,"65",2,3.98107170553497,"REG-OFF"
10,93179,"65",2,3.98107170553497,"REG-OFF"
20,56125,"65",2,3.98107170553497,"REG-OFF"
30,43428,"65",2,3.98107170553497,"REG-OFF"
40,14068,"65",2,3.98107170553497,"REG-OFF"
50,5829,"65",2,3.98107170553497,"REG-OFF"
60,1469,"65",2,3.98107170553497,"REG-OFF"
70,486,"65",2,3.98107170553497,"REG-OFF"
80,135,"65",2,3.98107170553497,"REG-OFF"
90,32,"65",2,3.98107170553497,"REG-OFF"
100,8,"65",2,3.98107170553497,"REG-OFF"
0,100000,"66",10,3.98107170553497,"REG-OFF"
10,93688,"66",10,3.98107170553497,"REG-OFF"
20,59906,"66",10,3.98107170553497,"REG-OFF"
30,53307,"66",10,3.98107170553497,"REG-OFF"
40,20869,"66",10,3.98107170553497,"REG-OFF"
50,12608,"66",10,3.98107170553497,"REG-OFF"
60,4787,"66",10,3.98107170553497,"REG-OFF"
70,2209,"66",10,3.98107170553497,"REG-OFF"
80,1195,"66",10,3.98107170553497,"REG-OFF"
90,511,"66",10,3.98107170553497,"REG-OFF"
100,339,"66",10,3.98107170553497,"REG-OFF"
110,143,"66",10,3.98107170553497,"REG-OFF"
120,93,"66",10,3.98107170553497,"REG-OFF"
130,39,"66",10,3.98107170553497,"REG-OFF"
140,18,"66",10,3.98107170553497,"REG-OFF"
150,12,"66",10,3.98107170553497,"REG-OFF"
160,5,"66",10,3.98107170553497,"REG-OFF"
170,4,"66",10,3.98107170553497,"REG-OFF"
180,3,"66",10,3.98107170553497,"REG-OFF"
0,100000,"67",50,3.98107170553497,"REG-OFF"
10,94403,"67",50,3.98107170553497,"REG-OFF"
20,64477,"67",50,3.98107170553497,"REG-OFF"
30,65909,"67",50,3.98107170553497,"REG-OFF"
40,31201,"67",50,3.98107170553497,"REG-OFF"
50,24582,"67",50,3.98107170553497,"REG-OFF"
60,11698,"67",50,3.98107170553497,"REG-OFF"
70,6658,"67",50,3.98107170553497,"REG-OFF"
80,4364,"67",50,3.98107170553497,"REG-OFF"
90,2115,"67",50,3.98107170553497,"REG-OFF"
100,1732,"67",50,3.98107170553497,"REG-OFF"
110,841,"67",50,3.98107170553497,"REG-OFF"
120,590,"67",50,3.98107170553497,"REG-OFF"
130,303,"67",50,3.98107170553497,"REG-OFF"
140,162,"67",50,3.98107170553497,"REG-OFF"
150,115,"67",50,3.98107170553497,"REG-OFF"
160,52,"67",50,3.98107170553497,"REG-OFF"
170,34,"67",50,3.98107170553497,"REG-OFF"
180,14,"67",50,3.98107170553497,"REG-OFF"
0,100000,"68",200,3.98107170553497,"REG-OFF"
10,94633,"68",200,3.98107170553497,"REG-OFF"
20,66254,"68",200,3.98107170553497,"REG-OFF"
30,71363,"68",200,3.98107170553497,"REG-OFF"
40,35988,"68",200,3.98107170553497,"REG-OFF"
50,30796,"68",200,3.98107170553497,"REG-OFF"
60,15217,"68",200,3.98107170553497,"REG-OFF"
70,9098,"68",200,3.98107170553497,"REG-OFF"
80,6291,"68",200,3.98107170553497,"REG-OFF"
90,3069,"68",200,3.98107170553497,"REG-OFF"
100,2502,"68",200,3.98107170553497,"REG-OFF"
110,1159,"68",200,3.98107170553497,"REG-OFF"
120,885,"68",200,3.98107170553497,"REG-OFF"
130,474,"68",200,3.98107170553497,"REG-OFF"
140,284,"68",200,3.98107170553497,"REG-OFF"
150,203,"68",200,3.98107170553497,"REG-OFF"
160,95,"68",200,3.98107170553497,"REG-OFF"
170,71,"68",200,3.98107170553497,"REG-OFF"
180,31,"68",200,3.98107170553497,"REG-OFF"
0,100000,"69",2,5.01187233627272,"REG-OFF"
10,89836,"69",2,5.01187233627272,"REG-OFF"
20,44437,"69",2,5.01187233627272,"REG-OFF"
30,25750,"69",2,5.01187233627272,"REG-OFF"
40,6523,"69",2,5.01187233627272,"REG-OFF"
50,1903,"69",2,5.01187233627272,"REG-OFF"
60,373,"69",2,5.01187233627272,"REG-OFF"
70,114,"69",2,5.01187233627272,"REG-OFF"
80,20,"69",2,5.01187233627272,"REG-OFF"
90,3,"69",2,5.01187233627272,"REG-OFF"
0,100000,"70",10,5.01187233627272,"REG-OFF"
10,90716,"70",10,5.01187233627272,"REG-OFF"
20,48246,"70",10,5.01187233627272,"REG-OFF"
30,33125,"70",10,5.01187233627272,"REG-OFF"
40,10575,"70",10,5.01187233627272,"REG-OFF"
50,4903,"70",10,5.01187233627272,"REG-OFF"
60,1508,"70",10,5.01187233627272,"REG-OFF"
70,598,"70",10,5.01187233627272,"REG-OFF"
80,211,"70",10,5.01187233627272,"REG-OFF"
90,51,"70",10,5.01187233627272,"REG-OFF"
100,26,"70",10,5.01187233627272,"REG-OFF"
110,9,"70",10,5.01187233627272,"REG-OFF"
120,3,"70",10,5.01187233627272,"REG-OFF"
130,2,"70",10,5.01187233627272,"REG-OFF"
0,100000,"71",50,5.01187233627272,"REG-OFF"
10,91861,"71",50,5.01187233627272,"REG-OFF"
20,53871,"71",50,5.01187233627272,"REG-OFF"
30,44992,"71",50,5.01187233627272,"REG-OFF"
40,17558,"71",50,5.01187233627272,"REG-OFF"
50,10818,"71",50,5.01187233627272,"REG-OFF"
60,4112,"71",50,5.01187233627272,"REG-OFF"
70,1897,"71",50,5.01187233627272,"REG-OFF"
80,899,"71",50,5.01187233627272,"REG-OFF"
90,348,"71",50,5.01187233627272,"REG-OFF"
100,200,"71",50,5.01187233627272,"REG-OFF"
110,74,"71",50,5.01187233627272,"REG-OFF"
120,44,"71",50,5.01187233627272,"REG-OFF"
130,22,"71",50,5.01187233627272,"REG-OFF"
140,9,"71",50,5.01187233627272,"REG-OFF"
150,5,"71",50,5.01187233627272,"REG-OFF"
160,4,"71",50,5.01187233627272,"REG-OFF"
170,1,"71",50,5.01187233627272,"REG-OFF"
180,1,"71",50,5.01187233627272,"REG-OFF"
0,100000,"72",200,5.01187233627272,"REG-OFF"
10,92119,"72",200,5.01187233627272,"REG-OFF"
20,55561,"72",200,5.01187233627272,"REG-OFF"
30,49296,"72",200,5.01187233627272,"REG-OFF"
40,20882,"72",200,5.01187233627272,"REG-OFF"
50,14063,"72",200,5.01187233627272,"REG-OFF"
60,5652,"72",200,5.01187233627272,"REG-OFF"
70,2619,"72",200,5.01187233627272,"REG-OFF"
80,1340,"72",200,5.01187233627272,"REG-OFF"
90,519,"72",200,5.01187233627272,"REG-OFF"
100,332,"72",200,5.01187233627272,"REG-OFF"
110,134,"72",200,5.01187233627272,"REG-OFF"
120,66,"72",200,5.01187233627272,"REG-OFF"
130,31,"72",200,5.01187233627272,"REG-OFF"
140,12,"72",200,5.01187233627272,"REG-OFF"
150,5,"72",200,5.01187233627272,"REG-OFF"
160,4,"72",200,5.01187233627272,"REG-OFF"
170,2,"72",200,5.01187233627272,"REG-OFF"
180,1,"72",200,5.01187233627272,"REG-OFF"
0,100000,"73",2,6.30957344480193,"REG-OFF"
10,85479,"73",2,6.30957344480193,"REG-OFF"
20,33139,"73",2,6.30957344480193,"REG-OFF"
30,14119,"73",2,6.30957344480193,"REG-OFF"
40,3136,"73",2,6.30957344480193,"REG-OFF"
50,677,"73",2,6.30957344480193,"REG-OFF"
60,100,"73",2,6.30957344480193,"REG-OFF"
70,33,"73",2,6.30957344480193,"REG-OFF"
80,2,"73",2,6.30957344480193,"REG-OFF"
0,100000,"74",10,6.30957344480193,"REG-OFF"
10,86628,"74",10,6.30957344480193,"REG-OFF"
20,36805,"74",10,6.30957344480193,"REG-OFF"
30,19320,"74",10,6.30957344480193,"REG-OFF"
40,5026,"74",10,6.30957344480193,"REG-OFF"
50,1684,"74",10,6.30957344480193,"REG-OFF"
60,412,"74",10,6.30957344480193,"REG-OFF"
70,126,"74",10,6.30957344480193,"REG-OFF"
80,47,"74",10,6.30957344480193,"REG-OFF"
90,20,"74",10,6.30957344480193,"REG-OFF"
100,10,"74",10,6.30957344480193,"REG-OFF"
110,2,"74",10,6.30957344480193,"REG-OFF"
120,1,"74",10,6.30957344480193,"REG-OFF"
0,100000,"75",50,6.30957344480193,"REG-OFF"
10,88038,"75",50,6.30957344480193,"REG-OFF"
20,42307,"75",50,6.30957344480193,"REG-OFF"
30,27679,"75",50,6.30957344480193,"REG-OFF"
40,8951,"75",50,6.30957344480193,"REG-OFF"
50,4044,"75",50,6.30957344480193,"REG-OFF"
60,1246,"75",50,6.30957344480193,"REG-OFF"
70,435,"75",50,6.30957344480193,"REG-OFF"
80,150,"75",50,6.30957344480193,"REG-OFF"
90,42,"75",50,6.30957344480193,"REG-OFF"
100,16,"75",50,6.30957344480193,"REG-OFF"
110,7,"75",50,6.30957344480193,"REG-OFF"
120,3,"75",50,6.30957344480193,"REG-OFF"
0,100000,"76",200,6.30957344480193,"REG-OFF"
10,88742,"76",200,6.30957344480193,"REG-OFF"
20,44684,"76",200,6.30957344480193,"REG-OFF"
30,31441,"76",200,6.30957344480193,"REG-OFF"
40,10875,"76",200,6.30957344480193,"REG-OFF"
50,5564,"76",200,6.30957344480193,"REG-OFF"
60,1760,"76",200,6.30957344480193,"REG-OFF"
70,686,"76",200,6.30957344480193,"REG-OFF"
80,250,"76",200,6.30957344480193,"REG-OFF"
90,76,"76",200,6.30957344480193,"REG-OFF"
100,26,"76",200,6.30957344480193,"REG-OFF"
110,5,"76",200,6.30957344480193,"REG-OFF"
120,4,"76",200,6.30957344480193,"REG-OFF"
130,2,"76",200,6.30957344480193,"REG-OFF"
140,1,"76",200,6.30957344480193,"REG-OFF"
0,100000,"77",2,7.94328234724282,"REG-OFF"
10,79304,"77",2,7.94328234724282,"REG-OFF"
20,23448,"77",2,7.94328234724282,"REG-OFF"
30,7467,"77",2,7.94328234724282,"REG-OFF"
40,1402,"77",2,7.94328234724282,"REG-OFF"
50,212,"77",2,7.94328234724282,"REG-OFF"
60,32,"77",2,7.94328234724282,"REG-OFF"
70,8,"77",2,7.94328234724282,"REG-OFF"
0,100000,"78",10,7.94328234724282,"REG-OFF"
10,80932,"78",10,7.94328234724282,"REG-OFF"
20,26887,"78",10,7.94328234724282,"REG-OFF"
30,10699,"78",10,7.94328234724282,"REG-OFF"
40,2446,"78",10,7.94328234724282,"REG-OFF"
50,589,"78",10,7.94328234724282,"REG-OFF"
60,119,"78",10,7.94328234724282,"REG-OFF"
70,33,"78",10,7.94328234724282,"REG-OFF"
80,6,"78",10,7.94328234724282,"REG-OFF"
90,2,"78",10,7.94328234724282,"REG-OFF"
0,100000,"79",50,7.94328234724282,"REG-OFF"
10,82986,"79",50,7.94328234724282,"REG-OFF"
20,31734,"79",50,7.94328234724282,"REG-OFF"
30,16027,"79",50,7.94328234724282,"REG-OFF"
40,4341,"79",50,7.94328234724282,"REG-OFF"
50,1392,"79",50,7.94328234724282,"REG-OFF"
60,319,"79",50,7.94328234724282,"REG-OFF"
70,99,"79",50,7.94328234724282,"REG-OFF"
80,25,"79",50,7.94328234724282,"REG-OFF"
90,5,"79",50,7.94328234724282,"REG-OFF"
0,100000,"80",200,7.94328234724282,"REG-OFF"
10,83681,"80",200,7.94328234724282,"REG-OFF"
20,33755,"80",200,7.94328234724282,"REG-OFF"
30,18165,"80",200,7.94328234724282,"REG-OFF"
40,5196,"80",200,7.94328234724282,"REG-OFF"
50,1801,"80",200,7.94328234724282,"REG-OFF"
60,440,"80",200,7.94328234724282,"REG-OFF"
70,112,"80",200,7.94328234724282,"REG-OFF"
80,26,"80",200,7.94328234724282,"REG-OFF"
90,7,"80",200,7.94328234724282,"REG-OFF"
100,1,"80",200,7.94328234724282,"REG-OFF"
110,1,"80",200,7.94328234724282,"REG-OFF"
120,2,"80",200,7.94328234724282,"REG-OFF"
0,100000,"81",2,10,"REG-OFF"
10,72410,"81",2,10,"REG-OFF"
20,16421,"81",2,10,"REG-OFF"
30,3891,"81",2,10,"REG-OFF"
40,737,"81",2,10,"REG-OFF"
50,108,"81",2,10,"REG-OFF"
60,14,"81",2,10,"REG-OFF"
70,5,"81",2,10,"REG-OFF"
0,100000,"82",10,10,"REG-OFF"
10,74288,"82",10,10,"REG-OFF"
20,18723,"82",10,10,"REG-OFF"
30,5629,"82",10,10,"REG-OFF"
40,1082,"82",10,10,"REG-OFF"
50,194,"82",10,10,"REG-OFF"
60,32,"82",10,10,"REG-OFF"
70,7,"82",10,10,"REG-OFF"
80,1,"82",10,10,"REG-OFF"
0,100000,"83",50,10,"REG-OFF"
10,76611,"83",50,10,"REG-OFF"
20,22882,"83",50,10,"REG-OFF"
30,8759,"83",50,10,"REG-OFF"
40,1960,"83",50,10,"REG-OFF"
50,432,"83",50,10,"REG-OFF"
60,81,"83",50,10,"REG-OFF"
70,25,"83",50,10,"REG-OFF"
80,1,"83",50,10,"REG-OFF"
0,100000,"84",200,10,"REG-OFF"
10,77365,"84",200,10,"REG-OFF"
20,24428,"84",200,10,"REG-OFF"
30,10128,"84",200,10,"REG-OFF"
40,2331,"84",200,10,"REG-OFF"
50,580,"84",200,10,"REG-OFF"
60,102,"84",200,10,"REG-OFF"
70,32,"84",200,10,"REG-OFF"
80,7,"84",200,10,"REG-OFF"
90,3,"84",200,10,"REG-OFF"
100,3,"84",200,10,"REG-OFF"
0,100000,"85",2,12.5892541179417,"REG-OFF"
10,64223,"85",2,12.5892541179417,"REG-OFF"
20,11444,"85",2,12.5892541179417,"REG-OFF"
30,2174,"85",2,12.5892541179417,"REG-OFF"
40,395,"85",2,12.5892541179417,"REG-OFF"
50,28,"85",2,12.5892541179417,"REG-OFF"
60,4,"85",2,12.5892541179417,"REG-OFF"
70,1,"85",2,12.5892541179417,"REG-OFF"
0,100000,"86",10,12.5892541179417,"REG-OFF"
10,65976,"86",10,12.5892541179417,"REG-OFF"
20,13216,"86",10,12.5892541179417,"REG-OFF"
30,2971,"86",10,12.5892541179417,"REG-OFF"
40,552,"86",10,12.5892541179417,"REG-OFF"
50,78,"86",10,12.5892541179417,"REG-OFF"
60,10,"86",10,12.5892541179417,"REG-OFF"
70,4,"86",10,12.5892541179417,"REG-OFF"
0,100000,"87",50,12.5892541179417,"REG-OFF"
10,68981,"87",50,12.5892541179417,"REG-OFF"
20,16189,"87",50,12.5892541179417,"REG-OFF"
30,4574,"87",50,12.5892541179417,"REG-OFF"
40,910,"87",50,12.5892541179417,"REG-OFF"
50,163,"87",50,12.5892541179417,"REG-OFF"
60,25,"87",50,12.5892541179417,"REG-OFF"
70,7,"87",50,12.5892541179417,"REG-OFF"
0,100000,"88",200,12.5892541179417,"REG-OFF"
10,70109,"88",200,12.5892541179417,"REG-OFF"
20,17217,"88",200,12.5892541179417,"REG-OFF"
30,5323,"88",200,12.5892541179417,"REG-OFF"
40,1114,"88",200,12.5892541179417,"REG-OFF"
50,199,"88",200,12.5892541179417,"REG-OFF"
60,33,"88",200,12.5892541179417,"REG-OFF"
70,6,"88",200,12.5892541179417,"REG-OFF"
80,1,"88",200,12.5892541179417,"REG-OFF"
0,100000,"89",2,15.8489319246111,"REG-OFF"
10,55701,"89",2,15.8489319246111,"REG-OFF"
20,8417,"89",2,15.8489319246111,"REG-OFF"
30,1259,"89",2,15.8489319246111,"REG-OFF"
40,239,"89",2,15.8489319246111,"REG-OFF"
50,17,"89",2,15.8489319246111,"REG-OFF"
0,100000,"90",10,15.8489319246111,"REG-OFF"
10,57957,"90",10,15.8489319246111,"REG-OFF"
20,9378,"90",10,15.8489319246111,"REG-OFF"
30,1648,"90",10,15.8489319246111,"REG-OFF"
40,313,"90",10,15.8489319246111,"REG-OFF"
50,26,"90",10,15.8489319246111,"REG-OFF"
60,5,"90",10,15.8489319246111,"REG-OFF"
70,2,"90",10,15.8489319246111,"REG-OFF"
0,100000,"91",50,15.8489319246111,"REG-OFF"
10,60823,"91",50,15.8489319246111,"REG-OFF"
20,11470,"91",50,15.8489319246111,"REG-OFF"
30,2457,"91",50,15.8489319246111,"REG-OFF"
40,464,"91",50,15.8489319246111,"REG-OFF"
50,77,"91",50,15.8489319246111,"REG-OFF"
60,10,"91",50,15.8489319246111,"REG-OFF"
70,4,"91",50,15.8489319246111,"REG-OFF"
0,100000,"92",200,15.8489319246111,"REG-OFF"
10,61435,"92",200,15.8489319246111,"REG-OFF"
20,12087,"92",200,15.8489319246111,"REG-OFF"
30,2798,"92",200,15.8489319246111,"REG-OFF"
40,540,"92",200,15.8489319246111,"REG-OFF"
50,81,"92",200,15.8489319246111,"REG-OFF"
60,9,"92",200,15.8489319246111,"REG-OFF"
70,1,"92",200,15.8489319246111,"REG-OFF"
0,100000,"93",2,19.9526231496888,"REG-OFF"
10,47432,"93",2,19.9526231496888,"REG-OFF"
20,6628,"93",2,19.9526231496888,"REG-OFF"
30,809,"93",2,19.9526231496888,"REG-OFF"
40,147,"93",2,19.9526231496888,"REG-OFF"
50,6,"93",2,19.9526231496888,"REG-OFF"
60,2,"93",2,19.9526231496888,"REG-OFF"
70,1,"93",2,19.9526231496888,"REG-OFF"
0,100000,"94",10,19.9526231496888,"REG-OFF"
10,49400,"94",10,19.9526231496888,"REG-OFF"
20,7296,"94",10,19.9526231496888,"REG-OFF"
30,1000,"94",10,19.9526231496888,"REG-OFF"
40,166,"94",10,19.9526231496888,"REG-OFF"
50,23,"94",10,19.9526231496888,"REG-OFF"
60,2,"94",10,19.9526231496888,"REG-OFF"
0,100000,"95",50,19.9526231496888,"REG-OFF"
10,52425,"95",50,19.9526231496888,"REG-OFF"
20,8251,"95",50,19.9526231496888,"REG-OFF"
30,1366,"95",50,19.9526231496888,"REG-OFF"
40,273,"95",50,19.9526231496888,"REG-OFF"
50,27,"95",50,19.9526231496888,"REG-OFF"
60,2,"95",50,19.9526231496888,"REG-OFF"
70,1,"95",50,19.9526231496888,"REG-OFF"
0,100000,"96",200,19.9526231496888,"REG-OFF"
10,53467,"96",200,19.9526231496888,"REG-OFF"
20,8899,"96",200,19.9526231496888,"REG-OFF"
30,1526,"96",200,19.9526231496888,"REG-OFF"
40,281,"96",200,19.9526231496888,"REG-OFF"
50,37,"96",200,19.9526231496888,"REG-OFF"
60,5,"96",200,19.9526231496888,"REG-OFF"
70,2,"96",200,19.9526231496888,"REG-OFF"
0,100000,"97",2,25.1188643150958,"REG-OFF"
10,40309,"97",2,25.1188643150958,"REG-OFF"
20,5621,"97",2,25.1188643150958,"REG-OFF"
30,511,"97",2,25.1188643150958,"REG-OFF"
40,109,"97",2,25.1188643150958,"REG-OFF"
50,7,"97",2,25.1188643150958,"REG-OFF"
60,1,"97",2,25.1188643150958,"REG-OFF"
0,100000,"98",10,25.1188643150958,"REG-OFF"
10,41405,"98",10,25.1188643150958,"REG-OFF"
20,5998,"98",10,25.1188643150958,"REG-OFF"
30,601,"98",10,25.1188643150958,"REG-OFF"
40,119,"98",10,25.1188643150958,"REG-OFF"
50,12,"98",10,25.1188643150958,"REG-OFF"
0,100000,"99",50,25.1188643150958,"REG-OFF"
10,44362,"99",50,25.1188643150958,"REG-OFF"
20,6624,"99",50,25.1188643150958,"REG-OFF"
30,808,"99",50,25.1188643150958,"REG-OFF"
40,138,"99",50,25.1188643150958,"REG-OFF"
50,8,"99",50,25.1188643150958,"REG-OFF"
60,1,"99",50,25.1188643150958,"REG-OFF"
0,100000,"100",200,25.1188643150958,"REG-OFF"
10,45305,"100",200,25.1188643150958,"REG-OFF"
20,6924,"100",200,25.1188643150958,"REG-OFF"
30,870,"100",200,25.1188643150958,"REG-OFF"
40,165,"100",200,25.1188643150958,"REG-OFF"
50,13,"100",200,25.1188643150958,"REG-OFF"
60,1,"100",200,25.1188643150958,"REG-OFF"
70,1,"100",200,25.1188643150958,"REG-OFF"
0,100000,"101",2,31.6227766016838,"REG-OFF"
10,33982,"101",2,31.6227766016838,"REG-OFF"
20,5020,"101",2,31.6227766016838,"REG-OFF"
30,380,"101",2,31.6227766016838,"REG-OFF"
40,63,"101",2,31.6227766016838,"REG-OFF"
50,4,"101",2,31.6227766016838,"REG-OFF"
60,1,"101",2,31.6227766016838,"REG-OFF"
0,100000,"102",10,31.6227766016838,"REG-OFF"
10,35458,"102",10,31.6227766016838,"REG-OFF"
20,5226,"102",10,31.6227766016838,"REG-OFF"
30,408,"102",10,31.6227766016838,"REG-OFF"
40,73,"102",10,31.6227766016838,"REG-OFF"
50,4,"102",10,31.6227766016838,"REG-OFF"
0,100000,"103",50,31.6227766016838,"REG-OFF"
10,37724,"103",50,31.6227766016838,"REG-OFF"
20,5642,"103",50,31.6227766016838,"REG-OFF"
30,503,"103",50,31.6227766016838,"REG-OFF"
40,81,"103",50,31.6227766016838,"REG-OFF"
50,3,"103",50,31.6227766016838,"REG-OFF"
0,100000,"104",200,31.6227766016838,"REG-OFF"
10,37972,"104",200,31.6227766016838,"REG-OFF"
20,5807,"104",200,31.6227766016838,"REG-OFF"
30,577,"104",200,31.6227766016838,"REG-OFF"
40,92,"104",200,31.6227766016838,"REG-OFF"
50,10,"104",200,31.6227766016838,"REG-OFF"
60,1,"104",200,31.6227766016838,"REG-OFF"
0,100000,"105",2,39.8107170553497,"REG-OFF"
10,28963,"105",2,39.8107170553497,"REG-OFF"
20,4860,"105",2,39.8107170553497,"REG-OFF"
30,255,"105",2,39.8107170553497,"REG-OFF"
40,39,"105",2,39.8107170553497,"REG-OFF"
50,2,"105",2,39.8107170553497,"REG-OFF"
0,100000,"106",10,39.8107170553497,"REG-OFF"
10,29621,"106",10,39.8107170553497,"REG-OFF"
20,4962,"106",10,39.8107170553497,"REG-OFF"
30,282,"106",10,39.8107170553497,"REG-OFF"
40,56,"106",10,39.8107170553497,"REG-OFF"
50,5,"106",10,39.8107170553497,"REG-OFF"
0,100000,"107",50,39.8107170553497,"REG-OFF"
10,31496,"107",50,39.8107170553497,"REG-OFF"
20,5208,"107",50,39.8107170553497,"REG-OFF"
30,355,"107",50,39.8107170553497,"REG-OFF"
40,67,"107",50,39.8107170553497,"REG-OFF"
50,5,"107",50,39.8107170553497,"REG-OFF"
60,1,"107",50,39.8107170553497,"REG-OFF"
0,100000,"108",200,39.8107170553497,"REG-OFF"
10,32226,"108",200,39.8107170553497,"REG-OFF"
20,5197,"108",200,39.8107170553497,"REG-OFF"
30,393,"108",200,39.8107170553497,"REG-OFF"
40,88,"108",200,39.8107170553497,"REG-OFF"
50,7,"108",200,39.8107170553497,"REG-OFF"
0,100000,"109",2,50.1187233627273,"REG-OFF"
10,25034,"109",2,50.1187233627273,"REG-OFF"
20,4743,"109",2,50.1187233627273,"REG-OFF"
30,214,"109",2,50.1187233627273,"REG-OFF"
40,44,"109",2,50.1187233627273,"REG-OFF"
50,3,"109",2,50.1187233627273,"REG-OFF"
0,100000,"110",10,50.1187233627273,"REG-OFF"
10,25669,"110",10,50.1187233627273,"REG-OFF"
20,4541,"110",10,50.1187233627273,"REG-OFF"
30,211,"110",10,50.1187233627273,"REG-OFF"
40,42,"110",10,50.1187233627273,"REG-OFF"
50,4,"110",10,50.1187233627273,"REG-OFF"
0,100000,"111",50,50.1187233627273,"REG-OFF"
10,26804,"111",50,50.1187233627273,"REG-OFF"
20,4650,"111",50,50.1187233627273,"REG-OFF"
30,231,"111",50,50.1187233627273,"REG-OFF"
40,37,"111",50,50.1187233627273,"REG-OFF"
50,1,"111",50,50.1187233627273,"REG-OFF"
0,100000,"112",200,50.1187233627273,"REG-OFF"
10,27449,"112",200,50.1187233627273,"REG-OFF"
20,4758,"112",200,50.1187233627273,"REG-OFF"
